ITTER107;Territorio;TIPO_DATO7;Indicatori;Correzione;TIPO_ALLOGGIO2;Tipologia di esercizio;ISO;Paese di residenza dei clienti;TIME;Seleziona periodo;Value
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-12;dic-16;147
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016;2016;41471
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-01;gen-16;1044
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-02;feb-16;1035
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-03;mar-16;1721
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-04;apr-16;3383
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-05;mag-16;3260
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-06;giu-16;6114
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-07;lug-16;6527
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-08;ago-16;8376
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-09;set-16;4999
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-10;ott-16;2306
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-11;nov-16;1467
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-12;dic-16;1239
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016;2016;55000
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-01;gen-16;31
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-02;feb-16;45
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-03;mar-16;283
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-04;apr-16;1729
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-05;mag-16;7629
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-06;giu-16;7892
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-07;lug-16;11261
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-08;ago-16;12519
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-09;set-16;9959
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-10;ott-16;3409
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-11;nov-16;165
ITG2A;Ogliastra;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;WRL_X_ITA;Paesi esteri;2016-12;dic-16;78
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016;2016;13263
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-01;gen-16;89
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-02;feb-16;86
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-03;mar-16;247
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-04;apr-16;704
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-05;mag-16;1273
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-06;giu-16;1545
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-07;lug-16;2389
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-08;ago-16;3559
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-09;set-16;2052
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-10;ott-16;1078
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-11;nov-16;121
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-12;dic-16;120
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016;2016;7650
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-01;gen-16;14
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-02;feb-16;12
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-03;mar-16;65
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-04;apr-16;423
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-05;mag-16;1041
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-06;giu-16;964
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-07;lug-16;1296
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-08;ago-16;1486
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-09;set-16;1407
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-10;ott-16;892
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-11;nov-16;44
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-12;dic-16;6
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016;2016;27779
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-01;gen-16;261
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-02;feb-16;200
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-03;mar-16;530
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-04;apr-16;1183
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-05;mag-16;2259
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-06;giu-16;4059
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-07;lug-16;5147
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-08;ago-16;8230
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-09;set-16;4173
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-10;ott-16;1054
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-11;nov-16;307
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-12;dic-16;376
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016;2016;49732
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-01;gen-16;2388
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-02;feb-16;2295
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-03;mar-16;2606
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-04;apr-16;3338
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-05;mag-16;3894
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-06;giu-16;5025
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-07;lug-16;5990
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-08;ago-16;8413
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-09;set-16;6326
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-10;ott-16;4651
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-11;nov-16;2417
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-12;dic-16;2389
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016;2016;58758
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-01;gen-16;1298
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-02;feb-16;1220
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-03;mar-16;2180
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-04;apr-16;4072
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-05;mag-16;3926
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-06;giu-16;8545
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-07;lug-16;9992
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-08;ago-16;14434
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-09;set-16;6962
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-10;ott-16;2848
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-11;nov-16;1698
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-12;dic-16;1583
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016;2016;17287
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-01;gen-16;254
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-02;feb-16;185
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-03;mar-16;459
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-04;apr-16;689
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-05;mag-16;666
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-06;giu-16;2431
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-07;lug-16;3465
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-08;ago-16;6058
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-09;set-16;1963
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-10;ott-16;542
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-11;nov-16;231
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2016-12;dic-16;344
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016;2016;81979
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-01;gen-16;257
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-02;feb-16;357
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-03;mar-16;1044
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-04;apr-16;2485
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-05;mag-16;2827
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-06;giu-16;10328
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-07;lug-16;20171
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-08;ago-16;30656
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-09;set-16;9870
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-10;ott-16;2493
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-11;nov-16;801
ITG2A;Ogliastra;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-12;dic-16;690
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016;2016;15202
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-01;gen-16;36
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-02;feb-16;55
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-03;mar-16;151
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-04;apr-16;708
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-05;mag-16;2202
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-06;giu-16;2283
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-07;lug-16;2384
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-08;ago-16;2750
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-09;set-16;2924
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-10;ott-16;1549
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-11;nov-16;120
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-12;dic-16;40
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016;2016;28917
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-01;gen-16;2277
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-02;feb-16;2166
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-03;mar-16;2273
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-04;apr-16;2349
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-05;mag-16;1460
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-06;giu-16;2161
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-07;lug-16;2513
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-08;ago-16;3590
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-09;set-16;2757
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-10;ott-16;2916
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-11;nov-16;2220
ITG2B;Medio Campidano;AR;arrivi;dati grezzi;HOTELLIKE;esercizi alberghieri;IT;Italia;2016-12;dic-16;2235
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016;2016;10492
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-01;gen-16;7
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-02;feb-16;15
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-03;mar-16;71
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-04;apr-16;494
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-05;mag-16;1593
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-06;giu-16;1628
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-07;lug-16;1682
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-08;ago-16;2172
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-09;set-16;2210
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-10;ott-16;512
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-11;nov-16;76
ITG2C;Carbonia-Iglesias;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WRL_X_ITA;Paesi esteri;2016-12;dic-16;32
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016;2016;751215
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-01;gen-16;4162
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-02;feb-16;5032
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-03;mar-16;9327
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-04;apr-16;22591
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-05;mag-16;61707
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-06;giu-16;111122
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-07;lug-16;167638
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-08;ago-16;206849
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-09;set-16;113739
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-10;ott-16;36289
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-11;nov-16;5674
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2016-12;dic-16;7085
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017;2017;825087
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-01;gen-17;4657
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-02;feb-17;4973
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-03;mar-17;6996
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-04;apr-17;36089
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-05;mag-17;62946
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-06;giu-17;136257
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-07;lug-17;178006
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-08;ago-17;203304
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-09;set-17;130400
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-10;ott-17;45998
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-11;nov-17;7524
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2017-12;dic-17;7937
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018;2018;930612
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-01;gen-18;5794
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-02;feb-18;6411
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-03;mar-18;11860
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-04;apr-18;33401
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-05;mag-18;86370
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-06;giu-18;148736
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-07;lug-18;195353
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-08;ago-18;223062
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-09;set-18;154805
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-10;ott-18;48409
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-11;nov-18;7626
ITG2;Sardegna;AR;arrivi;dati grezzi;OTHER;esercizi extra-alberghieri;WORLD;Mondo;2018-12;dic-18;8785
